Internship Id,Duration,Opening,Number of Applications,Stipend Amount,Posting Month,Posting Year,Days Since Posted,Number of Skills,Number of Perks,Role,Company Name,Duration Category,Stipend Currency,Application Volume,City,Country
2461909,6,5,0.0,8000.0,,,,1,2,Unity Game Developer Internship (Remote),IDZ Digital Private Limited,Long-term (5-6 months),INR,Early Applicant,('Work from home',)
2461657,6,1,0.0,10000.0,,,,4,4,Content Marketing - FinTech Internship (Part time/Remote),Finroot Innovations,Long-term (5-6 months),INR,Early Applicant,('Work from home',)
2462112,6,3,0.0,1000.0,,,,1,4,Artificial Intelligence Development (AID) Internship (Part time/Remote),"Expertel SA - Proceedit (Barcelona, España)",Long-term (5-6 months),INR,Early Applicant,('Work from home',)
2461463,6,10,0.0,5000.0,,,,3,2,Conversational Speaker (Indian English) Internship (Part time/Remote),HaZZten,Long-term (5-6 months),INR,Early Applicant,('Work from home',)
2445757,6,8,0.0,6000.0,,,,2,1,HR Consultant Internship,Team Management Services (TMS),Long-term (5-6 months),INR,Early Applicant,('Mumbai',)
2461675,6,15,0.0,7000.0,,,,9,5,Educational Consultant Internship (Remote),Skillarena Education Technologies,Long-term (5-6 months),INR,Early Applicant,('Work from home',)
2461714,3,3,0.0,9000.0,,,,12,5,Creative Content Writing (Medical + Technology) Internship (Part time/Remote),Rajat Mehrotra,Medium-term (3-4 months),INR,Early Applicant,('Work from home',)
2461705,3,15,0.0,1500.0,,,,9,2,Public Relations Internship (Part time/Remote),Pawzz,Medium-term (3-4 months),INR,Early Applicant,('Work from home',)
2461652,2,10,0.0,3000.0,,,,2,2,Marketing Internship (Part time/Remote),OxyHarvest.com,Short-term (1-2 months),INR,Early Applicant,('Work from home',)
2461650,1,4,0.0,1000.0,,,,2,2,Business Development (Sales) Internship (Part time/Remote),OxyHarvest.com,Short-term (1-2 months),INR,Early Applicant,('Work from home',)
2457968,3,1,0.0,8000.0,,,,1,3,Bubble Developer Internship (Remote),Aryan Kothari,Medium-term (3-4 months),INR,Early Applicant,('Work from home',)
2461272,1,1,0.0,5000.0,,,,3,3,"Android App Development- Jetpack Compose, Kotlin Internship (Remote)",Pinkmoon Apps,Short-term (1-2 months),INR,Early Applicant,('Work from home',)
2452060,2,2,0.0,10000.0,,,,7,2,Business Development (Sales) Internship,Naresh Peddi,Short-term (1-2 months),INR,Early Applicant,('Hyderabad',)
2459377,6,5,0.0,5000.0,,,,4,2,Business Development (Sales) Internship,Madan Industries,Long-term (5-6 months),INR,Early Applicant,('Malout',)
2459450,3,2,0.0,5000.0,,,,4,3,Content Writing Internship,Orbiqe Technologies Private Limited,Medium-term (3-4 months),INR,Early Applicant,('Noida',)
2460052,6,4,0.0,10000.0,,,,2,2,Customer Service/Customer Support Internship,Highway Delite,Long-term (5-6 months),INR,Early Applicant,('Mysuru',)
2461342,3,7,0.0,10000.0,,,,2,3,Telecalling Internship,Book My Agency,Medium-term (3-4 months),INR,Early Applicant,('Ghaziabad',)
2457683,3,2,0.0,8000.0,,,,5,3,Marketing Internship,MyMegaminds,Medium-term (3-4 months),INR,Early Applicant,('Chandigarh,)
2449713,6,1,0.0,8500.0,,,,6,4,Operations Internship,Kapital Learning Solutions,Long-term (5-6 months),INR,Early Applicant,('Jaipur',)
2459553,3,2,0.0,8000.0,,,,0,0,Sales Consultant Internship,Keadigi Ahmedabad,Medium-term (3-4 months),INR,Early Applicant,('Ahmedabad',)
2457868,6,2,0.0,5000.0,,,,2,2,Cinematography Internship,Nazar Battu Productions,Long-term (5-6 months),INR,Early Applicant,('Noida',)
2459866,3,1,0.0,12000.0,,,,1,2,Technical Writinng - B2B SAAS Product Documentation Internship,Hex Wireless Private Limited,Medium-term (3-4 months),INR,Early Applicant,('Vadodara',)
2458513,6,2,0.0,15000.0,,,,5,4,Business Development (Sales) Internship,Gigde Global Solutions Private Limited,Long-term (5-6 months),INR,Early Applicant,('Noida',)
2458399,3,1,0.0,10000.0,,,,3,3,Food Science Research & Development Internship,PatilKaki,Medium-term (3-4 months),INR,Early Applicant,('Navi Mumbai',)
2455229,4,1,0.0,14000.0,,,,1,5,Marketing And Sales Internship,GMAT30 (KJ Online Private Limited),Medium-term (3-4 months),INR,Early Applicant,('Gurgaon',)
2458933,3,20,0.0,8000.0,,,,3,2,Business Development (Sales) Internship,Renowned Buildtech Private Limited,Medium-term (3-4 months),INR,Early Applicant,('Noida',)
2450257,3,1,0.0,8000.0,,,,4,4,Business Development (Sales) Internship,Keadigi Ahmedabad,Medium-term (3-4 months),INR,Early Applicant,('Ahmedabad',)
2448230,6,1,0.0,8000.0,,,,1,4,Logistics And Operations Internship (Part time),NAMYA LIVING,Long-term (5-6 months),INR,Early Applicant,('Ludhiana',)
2458903,6,3,0.0,20000.0,,,,4,4,Marketing & Sales Internship,Ajay Dhillon,Long-term (5-6 months),INR,Early Applicant,('Gurgaon',)
2456711,6,2,0.0,12000.0,,,,3,0,Video Editing/Making Internship,CALINE,Long-term (5-6 months),INR,Early Applicant,('Gurgaon',)
2455122,6,5,0.0,8000.0,,,,4,0,Video Editing/Making Internship,Believe Collective,Long-term (5-6 months),INR,Early Applicant,('Gurgaon',)
2460412,3,1,0.0,10000.0,,,,1,1,Video Editing/Making Internship,BITEME TRADING INDIA PRIVATE LIMITED,Medium-term (3-4 months),INR,Early Applicant,('Gurgaon',)
2460119,6,2,0.0,10000.0,,,,6,0,Cinematography Internship,Nazar Battu Productions,Long-term (5-6 months),INR,Early Applicant,('Dehradun',)
2459861,3,4,0.0,7000.0,,,,4,3,Business Development (Sales) Internship,Deeshuumm,Medium-term (3-4 months),INR,Early Applicant,('Gurgaon',)
2459402,6,4,0.0,15000.0,,,,1,5,Business Development Internship,CollabAdda,Long-term (5-6 months),INR,Early Applicant,('Gurgaon',)
2458843,3,1,0.0,8000.0,,,,6,1,Fashion Photography & Editing Internship,Laxmi Traders,Medium-term (3-4 months),INR,Early Applicant,('Noida',)
2456966,6,2,0.0,10000.0,,,,2,5,Digital Marketing Internship,Shemeka Industries Private Limited,Long-term (5-6 months),INR,Early Applicant,('Greater Noida',)
2458568,4,2,0.0,3000.0,,,,3,3,Interior Design Internship,Ekaya Studio,Medium-term (3-4 months),INR,Early Applicant,('Ahmedabad',)
2459804,3,1,0.0,10000.0,,,,2,4,Travel Consultant Internship,Keadigi Ahmedabad,Medium-term (3-4 months),INR,Early Applicant,('Ahmedabad',)
2460177,6,2,0.0,10000.0,,,,6,3,Content Writing Internship,Livofy,Long-term (5-6 months),INR,Early Applicant,('Gurgaon',)
2457981,3,10,0.0,,,,,3,4,Campus Ambassador Internship (Part time/Remote),Face Food Organics,Medium-term (3-4 months),Performance-based,Early Applicant,('Work from home',)
2461246,3,5,0.0,9000.0,,,,6,4,Sales Consultant Internship,Book My Agency,Medium-term (3-4 months),INR,Early Applicant,('Ghaziabad',)
2441171,3,2,0.0,10000.0,,,,5,4,Marketing Internship,Clusters Connect,Medium-term (3-4 months),INR,Early Applicant,('Coimbatore',)
2461254,3,7,0.0,7000.0,,,,4,4,Search Engine Optimization (SEO) Internship,Book My Agency,Medium-term (3-4 months),INR,Early Applicant,('Ghaziabad',)
2461252,3,7,0.0,10000.0,,,,5,4,Digital Marketing Internship,Book My Agency,Medium-term (3-4 months),INR,Early Applicant,('Ghaziabad',)
2459144,3,1,0.0,10000.0,,,,3,3,Company Ambassador Internship,Anthrofi,Medium-term (3-4 months),INR,Early Applicant,('Navi Mumbai',)
2461476,3,2,0.0,5000.0,,,,3,3,Market Research Internship,Orbiqe Technologies Private Limited,Medium-term (3-4 months),INR,Early Applicant,('Noida',)
2459673,3,2,0.0,2000.0,,,,1,1,Fashion Design Internship,Stareye Media & Entertainment Private Limited,Medium-term (3-4 months),INR,Early Applicant,('Ahmedabad',)
2458781,3,6,0.0,5000.0,,,,4,6,Telecalling Internship,Hamari Pahchan NGO,Medium-term (3-4 months),INR,Early Applicant,('Noida',)
2458773,3,6,0.0,5000.0,,,,6,6,Content Writing Internship,Hamari Pahchan NGO,Medium-term (3-4 months),INR,Early Applicant,('Noida',)
2459539,3,2,0.0,8000.0,,,,2,2,Social Media Marketing Internship,Keadigi Ahmedabad,Medium-term (3-4 months),INR,Early Applicant,('Ahmedabad',)
2459726,3,1,0.0,15000.0,,,,5,3,Digital Marketing Internship,My Machine Guru,Medium-term (3-4 months),INR,Early Applicant,('Gurgaon',)
2459880,3,4,0.0,7000.0,,,,4,4,Content Writing Internship,Brothers Mart India Private Limited,Medium-term (3-4 months),INR,Early Applicant,('Ahmedabad',)
2459757,3,2,0.0,10000.0,,,,1,4,Social Media Marketing Internship,Zimeshare Technologies (OPC) Private Limited,Medium-term (3-4 months),INR,Early Applicant,('Noida',)
2459743,3,2,0.0,10000.0,,,,2,4,Social Media Content Creation Internship,Zimeshare Technologies (OPC) Private Limited,Medium-term (3-4 months),INR,Early Applicant,('Noida',)
2461231,3,3,0.0,10000.0,,,,2,4,Operations Internship,Enerjazz,Medium-term (3-4 months),INR,Early Applicant,('Noida',)
2458718,6,1,0.0,3000.0,,,,3,2,Customer Service/Customer Support Internship (Part time),Saathi Eco Innovations India Private Limited,Long-term (5-6 months),INR,Early Applicant,('Ahmedabad',)
2461655,3,2,0.0,5000.0,,,,3,3,GIS Specialist Internship (Part time/Remote),Jambudweep Shodh Kendra,Medium-term (3-4 months),INR,Early Applicant,('Work from home',)
2460178,6,3,0.0,6000.0,,,,9,5,Business Development (Sales) Internship,SKG Real Estate Developers LLP,Long-term (5-6 months),INR,Early Applicant,('Jaipur',)
2452833,2,8,0.0,10000.0,,,,5,4,Business Development (Sales) Internship,Aviotron Aerospace,Short-term (1-2 months),INR,Early Applicant,('Noida',)
2459677,3,4,0.0,10000.0,,,,4,2,Fashion Design And Merchandising Internship,Vaibhav & Mitali,Medium-term (3-4 months),INR,Early Applicant,('Jaipur',)
2458716,6,1,0.0,3000.0,,,,6,2,Video Editing/Making Internship (Part time),Saathi Eco Innovations India Private Limited,Long-term (5-6 months),INR,Early Applicant,('Ahmedabad',)
2460991,2,10,0.0,6000.0,,,,5,4,Digital Marketing Internship,Alphanumeric Ideas Private Limited,Short-term (1-2 months),INR,Early Applicant,('Chandigarh,)
2459122,6,3,0.0,15000.0,,,,6,6,Content Writing Internship,Antino Labs Private Limited,Long-term (5-6 months),INR,Early Applicant,('Gurgaon',)
2459186,6,4,0.0,20000.0,,,,9,5,Business Development (Sales) Internship,Antino Labs Private Limited,Long-term (5-6 months),INR,Early Applicant,('Gurgaon',)
2458615,6,2,0.0,10000.0,,,,4,4,Fashion Design Internship,Lotus International,Long-term (5-6 months),INR,Early Applicant,('Amritsar',)
2459395,2,2,0.0,7000.0,,,,3,3,Event Management Internship,Exquisite Employee Manifest,Short-term (1-2 months),INR,Early Applicant,('Gurgaon',)
2460777,3,5,0.0,1000.0,,,,3,5,Psychology Internship,Career-Domain,Medium-term (3-4 months),INR,Early Applicant,('Nagpur',)
2459878,3,2,0.0,7000.0,,,,10,4,Social Media Marketing Internship,Brothers Mart India Private Limited,Medium-term (3-4 months),INR,Early Applicant,('Ahmedabad',)
2455170,3,10,0.0,,,,,13,4,Campus Ambassador Internship (Part time/Remote),Explorers Private Limited,Medium-term (3-4 months),Performance-based,Early Applicant,('Work from home',)
2461376,3,1,0.0,15000.0,,,,3,2,Business Strategy Internship,The Media Ant,Medium-term (3-4 months),INR,Early Applicant,('Bangalore',)
2461134,6,1,0.0,8000.0,,,,6,4,Inside Sales & Business Development Internship,Lucenta Solutions,Long-term (5-6 months),INR,Early Applicant,('Jaipur',)
2460578,6,2,0.0,5000.0,,,,1,3,Project Management Internship,Monkhub,Long-term (5-6 months),INR,Early Applicant,('Gurgaon',)
2459200,6,2,0.0,5000.0,,,,4,2,Graphic Design Internship,Shashwat Singhal,Long-term (5-6 months),INR,Early Applicant,('Prayagraj',)
2460856,3,3,0.0,8000.0,,,,6,1,Interior Design Internship,Mayur Bricks,Medium-term (3-4 months),INR,Early Applicant,('Kolkata',)
2458512,6,4,0.0,15000.0,,,,2,5,Product Marketing Internship,Gigde Global Solutions Private Limited,Long-term (5-6 months),INR,Early Applicant,('Ghaziabad,)
2460163,6,3,0.0,5000.0,,,,4,3,Architecture Internship,Design Harmony,Long-term (5-6 months),INR,Early Applicant,('Bangalore',)
2458906,2,1,0.0,5000.0,,,,1,4,Graphic Design Internship,SwaadJourney Pvt Ltd,Short-term (1-2 months),INR,Early Applicant,('Navi Mumbai',)
2461001,3,2,0.0,15000.0,,,,5,5,Marketing Internship,The Media Ant,Medium-term (3-4 months),INR,Early Applicant,('Bangalore',)
2460597,6,2,0.0,15000.0,,,,3,3,Business Development (Sales) Internship,Breakout,Long-term (5-6 months),INR,Early Applicant,('Bangalore',)
2459856,5,2,0.0,9000.0,,,,6,4,Human Resources (HR) Internship,Brothers Mart India Private Limited,Long-term (5-6 months),INR,Early Applicant,('Ahmedabad',)
2461363,3,2,0.0,15000.0,,,,5,2,Lead Generation Internship,WEMATTER PXT Limited,Medium-term (3-4 months),INR,Early Applicant,('Mumbai',)
2461220,2,5,0.0,3000.0,,,,1,3,Human Resources (HR) Internship,Brandhigh.co,Short-term (1-2 months),INR,Early Applicant,('Indore',)
2459007,1,10,0.0,15000.0,,,,1,3,Political Inteligence Internship,Jambudweep Shodh Kendra,Short-term (1-2 months),INR,Early Applicant,('Jharkhand',)
2461202,3,5,0.0,15000.0,,,,2,4,Inside Sales Internship,Advertising Saga,Medium-term (3-4 months),INR,Early Applicant,('Mumbai',)
2460946,4,2,0.0,8000.0,,,,3,3,Cinematography Internship,Dolphin Ad World Private Limited,Medium-term (3-4 months),INR,Early Applicant,('Mumbai',)
2459876,6,2,0.0,10000.0,,,,8,4,Graphic Design Internship,Brothers Mart India Private Limited,Long-term (5-6 months),INR,Early Applicant,('Ahmedabad',)
2458701,6,1,0.0,3000.0,,,,4,2,Market Research Internship (Part time),Saathi Eco Innovations India Private Limited,Long-term (5-6 months),INR,Early Applicant,('Ahmedabad',)
2461356,3,4,0.0,15050.0,,,,5,4,Lead Generation Internship,WEMATTER PXT Limited,Medium-term (3-4 months),INR,Early Applicant,('Mumbai',)
2459422,6,1,0.0,5000.0,,,,3,2,Sales Internship,Superclass,Long-term (5-6 months),INR,Early Applicant,('Mumbai',)
2461364,3,2,0.0,15000.0,,,,5,2,Content Writing Internship,WEMATTER PXT Limited,Medium-term (3-4 months),INR,Early Applicant,('Mumbai',)
2461358,3,2,0.0,15000.0,,,,2,4,Inside Sales Internship,WEMATTER PXT Limited,Medium-term (3-4 months),INR,Early Applicant,('Mumbai',)
2458623,3,1,0.0,5000.0,,,,2,4,Operations Internship,Planet Conversations International LLP,Medium-term (3-4 months),INR,Early Applicant,('Mumbai',)
2461360,3,2,0.0,15000.0,,,,5,2,Content Writing Internship,WEMATTER PXT Limited,Medium-term (3-4 months),INR,Early Applicant,('Mumbai',)
2461030,6,2,0.0,15000.0,,,,9,3,Graphic Design Internship,Komal Dayal,Long-term (5-6 months),INR,Early Applicant,('Gurgaon',)
2457598,2,2,0.0,10000.0,,,,4,4,Business Development (Sales) Internship,Shape N Size Casting Private Limited,Short-term (1-2 months),INR,Early Applicant,('Indore,)
2460126,1,1,0.0,10000.0,,,,1,3,Graphic Design Internship,Career-Domain,Short-term (1-2 months),INR,Early Applicant,('Nagpur',)
2461179,3,4,0.0,8000.0,,,,6,2,Digital Marketing Internship,Avivo Media Private Limited,Medium-term (3-4 months),INR,Early Applicant,('Hyderabad',)
2459658,6,1,0.0,20000.0,,,,6,5,Content Writing Internship,AppyHigh Technology,Long-term (5-6 months),INR,Early Applicant,('Gurgaon',)
2460859,3,1,0.0,10000.0,,,,5,3,Content Writing Internship,Hyperleap Software Technologies Private Limited,Medium-term (3-4 months),INR,Early Applicant,('Hyderabad',)
2458791,3,5,0.0,5000.0,,,,3,7,NGO Coordinator Internship,Hamari Pahchan NGO,Medium-term (3-4 months),INR,Early Applicant,('Noida',)
2459698,6,4,0.0,6000.0,,,,2,2,Management Trainee Internship,The Affordable Organic Store,Long-term (5-6 months),INR,Early Applicant,('Hyderabad,)
2461332,6,10,0.0,5000.0,,,,3,1,Human Resources (HR) Internship,Wayspire Edtech Private Limited,Long-term (5-6 months),INR,Early Applicant,('Gurgaon',)
2460354,6,3,0.0,25000.0,,,,5,7,Sales Internship,OpeninApp,Long-term (5-6 months),INR,Early Applicant,('Bangalore',)
2461242,3,6,0.0,10000.0,,,,3,4,Corporate Sales Internship,Book My Agency,Medium-term (3-4 months),INR,Early Applicant,('Delhi,)
2460994,3,3,0.0,10000.0,,,,3,6,Fashion Design And Merchandising Internship,G.S Exports Private Limited,Medium-term (3-4 months),INR,Early Applicant,('Mumbai',)
2459123,6,1,0.0,15000.0,,,,3,1,Graphic Design Internship,Careers360,Long-term (5-6 months),INR,Early Applicant,('Gurgaon',)
2457605,3,2,0.0,10000.0,,,,4,3,Graphic Design Internship,Keadigi Ahmedabad,Medium-term (3-4 months),INR,Early Applicant,('Ahmedabad',)
2461250,4,5,0.0,10000.0,,,,5,4,Video Editing/Making Internship,Book My Agency,Medium-term (3-4 months),INR,Early Applicant,('Delhi,)
2460216,3,4,0.0,12000.0,,,,8,6,Social Media Marketing Internship,GrowthBiz,Medium-term (3-4 months),INR,Early Applicant,('Bangalore',)
2461063,3,2,0.0,15000.0,,,,6,3,Copywriting Internship,Confluencr,Medium-term (3-4 months),INR,Early Applicant,('Bangalore',)
2461156,3,5,0.0,20000.0,,,,6,4,E-Commerce Internship,Advertising Saga,Medium-term (3-4 months),INR,Early Applicant,('Mumbai',)
2460105,6,3,0.0,10000.0,,,,2,3,Event Operations Internship,Book My Party,Long-term (5-6 months),INR,Early Applicant,('Delhi',)
2460202,3,6,0.0,12000.0,,,,8,6,Business Development (Sales) Internship,GrowthBiz,Medium-term (3-4 months),INR,Early Applicant,('Bangalore',)
2458690,3,2,0.0,8000.0,,,,8,4,Content Writing Internship,Get Catalyzed,Medium-term (3-4 months),INR,Early Applicant,('Jaipur',)
2458016,6,1,0.0,12000.0,,,,2,4,Influencer Marketing Internship,Power Sutra Clothing Private Limited,Long-term (5-6 months),INR,Early Applicant,('Gurgaon',)
2461033,3,1,0.0,16000.0,,,,7,4,Video Editing/Making Internship,React Labs Private Limited,Medium-term (3-4 months),INR,Early Applicant,('Bangalore',)
2460083,2,3,0.0,11000.0,,,,1,4,Social Media Marketing Internship,WhateverYourDose,Short-term (1-2 months),INR,Early Applicant,('Bangalore',)
2461264,6,4,0.0,5000.0,,,,3,3,Digital Marketing Internship,Framebazaar,Long-term (5-6 months),INR,Early Applicant,('Mumbai',)
2461021,3,2,0.0,7000.0,,,,2,4,Sales Internship,Uboard India Limited,Medium-term (3-4 months),INR,Early Applicant,('Delhi,)
2460225,3,3,0.0,12000.0,,,,6,6,Content Creation Internship,GrowthBiz,Medium-term (3-4 months),INR,Early Applicant,('Bangalore',)
2460207,3,3,0.0,12000.0,,,,5,6,Content Writing Internship,GrowthBiz,Medium-term (3-4 months),INR,Early Applicant,('Bangalore',)
2460617,4,2,0.0,10000.0,,,,7,4,Customer Relationship Manager Internship,TopMentor,Medium-term (3-4 months),INR,Early Applicant,('Pune',)
2455080,6,1,0.0,8000.0,,,,8,4,Digital Marketing Internship,Tarang Goyal,Long-term (5-6 months),INR,Early Applicant,('Noida',)
2460458,3,1,0.0,15000.0,,,,6,6,Content Creator Internship,Humors Tech Private Limited,Medium-term (3-4 months),INR,Early Applicant,('Bangalore',)
2461071,3,2,0.0,10000.0,,,,5,4,Graphic Design Internship,Evogue Media LLP,Medium-term (3-4 months),INR,Early Applicant,('Mumbai',)
2460547,3,2,0.0,10000.0,,,,4,4,Content & E-Commerce Management Internship,Lagorii,Medium-term (3-4 months),INR,Early Applicant,('Bangalore',)
2461237,3,5,0.0,7000.0,,,,5,4,Business Development (Sales) Internship,Book My Agency,Medium-term (3-4 months),INR,Early Applicant,('Delhi,)
2460945,6,2,0.0,15000.0,,,,7,4,Social Media & PR Internship,Confluencr,Long-term (5-6 months),INR,Early Applicant,('Bangalore',)
2461205,6,1,0.0,10000.0,,,,9,7,Content & E-Commerce Management Internship,Vasuki,Long-term (5-6 months),INR,Early Applicant,('Bangalore',)
2460749,3,7,0.0,3000.0,,,,9,2,Social Media Marketing Internship (Part time),Bezt Labs,Medium-term (3-4 months),INR,Early Applicant,('Bhubaneswar,)
2460592,6,2,0.0,10000.0,,,,2,3,Sales Internship (Part time),Breakout,Long-term (5-6 months),INR,Early Applicant,('Bangalore',)
2461249,4,6,0.0,7000.0,,,,5,4,Social Media Marketing Internship,Book My Agency,Medium-term (3-4 months),INR,Early Applicant,('Delhi,)
2458007,6,1,0.0,8000.0,,,,6,2,Architecture Internship,Metis Practice,Long-term (5-6 months),INR,Early Applicant,('Mumbai',)
